"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Tmem238",0.0118725626249257,0.354894422401318,0.362,0.25,1
"Nudt3",0.0119282455425727,0.298606763047229,0.627,0.5,1
"Hpf1",0.0119336879074133,0.33204313070316,0.56,0.439,1
"Epha4",0.0119340467295555,0.494975072333389,0.139,0.076,1
"Elmod2",0.0120147772779925,0.414170684650029,0.201,0.125,1
"Tom1",0.012034431262768,0.389826009046756,0.203,0.122,1
"Unc119",0.0120440324743745,0.308480537988029,0.39,0.276,1
"Lsm14a",0.0121510801732039,0.265169394998546,0.507,0.375,1
"Cers6",0.01215800351674,0.285168887049115,0.251,0.163,1
"Tcof1",0.0122109213576755,0.265398364417967,0.529,0.372,1
"Dcaf4",0.0122141981430433,0.424779770974084,0.312,0.218,1
"Snx8",0.0122360821787513,0.312994365714086,0.412,0.288,1
"Bdp1",0.012266506999943,0.334444250845091,0.267,0.174,1
"Ubl3",0.0122835191660405,0.28027475970112,0.643,0.517,1
"Plbd1",0.0122879006840716,0.350711355708383,0.292,0.201,1
"Scaf11",0.0124068856330659,0.283074891268429,0.323,0.215,1
"Napa",0.0124422546688958,0.297424428672175,0.655,0.517,1
"Cst7",0.0124566845746207,0.39985124444204,0.142,0.078,1
"Cdc42bpg",0.0124871036340064,0.313693230720601,0.245,0.157,1
"Plekha1",0.0125194642978317,0.343200325924871,0.214,0.134,1
"Itpa",0.0125445292428089,0.374338999218454,0.34,0.233,1
"Rinl",0.0125595297785251,0.260677427504188,0.304,0.203,1
"Tbl2",0.012575648823323,0.321855266610241,0.212,0.131,1
"B3gnt2",0.0126127431228651,0.268769967428644,0.407,0.279,1
"Vav1",0.0126201842848357,0.400056939580737,0.162,0.093,1
"Eci2",0.0126320160172153,0.307913131229684,0.501,0.366,1
"Tmem183a",0.0126619324995805,0.417825989811411,0.111,0.055,1
"Iah1",0.0127326767902004,0.297517619255789,0.22,0.137,1
"Cttnbp2nl",0.0127353534672544,0.332939233967065,0.192,0.116,1
"N6amt1",0.0127706812383489,0.863971241167748,0.128,0.07,1
"Naa15",0.0128490893559557,0.300657387523564,0.29,0.189,1
"Ptcd2",0.0128554614228536,0.512011103492846,0.195,0.119,1
"Rragc",0.0128581515340147,0.262962428337155,0.432,0.314,1
"Mcemp1",0.012867889155474,0.316682873441267,0.368,0.256,1
"Myo19",0.012868798274695,0.274126547686897,0.187,0.11,1
"Arhgef7",0.0128917345904102,0.354276157688137,0.315,0.212,1
"Pcdh18",0.0129043140052526,0.552365954647527,0.131,0.07,1
"Cd68",0.0129121550985983,0.26316473491861,0.507,0.36,1
"Nid2",0.012929720891579,-0.5879252188638,0.396,0.43,1
"Fah",0.0130882259541501,0.503658583587418,0.153,0.087,1
"Rhbdd1",0.0130979022371856,0.260082505010189,0.198,0.119,1
"1110008P14Rik",0.0131453834333456,0.292976335081128,0.546,0.43,1
"R3hdm1",0.0131845382261535,0.531436062651901,0.24,0.157,1
"Ndc1",0.0131977457142725,0.691048002258261,0.167,0.102,1
"Ccdc92",0.0132304736041317,0.727324682298097,0.117,0.061,1
"Cobll1",0.0132729581305227,-1.14955472567261,0.145,0.201,1
"Ccdc51",0.0133474629369762,0.635081560477963,0.164,0.099,1
"Lcmt1",0.0135273351653377,0.515116118398867,0.231,0.148,1
"Hoxb7",0.0135353073608878,0.550351196920443,0.128,0.07,1
"Atat1",0.0136674524203909,0.358717618324856,0.134,0.073,1
"Gstt2",0.0137099968737404,0.253691377837127,0.446,0.328,1
"Strn",0.0137852135183692,0.368385933028164,0.276,0.183,1
"Rrp1b",0.0137942042127761,0.296125244330583,0.195,0.119,1
"Selenot",0.0137948024721393,0.322387524988182,0.643,0.523,1
"Brca2",0.0138032200824259,0.702493052237668,0.1,0.049,1
"Ap4m1",0.0138144174526575,0.541606648490716,0.106,0.052,1
"Med20",0.0138969811437823,0.443008324637483,0.175,0.105,1
"Abcd2",0.0139093108412179,0.459296985432967,0.136,0.076,1
"Slc35b4",0.0139547090042538,0.501029445890137,0.148,0.084,1
"Slc12a9",0.0139709902016748,0.419871703744218,0.117,0.061,1
"Alox5",0.0139732936932228,0.471499695689327,0.231,0.151,1
"Gtf3c6",0.0139803118775138,0.472402594797914,0.287,0.195,1
"Etfbkmt",0.013981638621899,0.259048649062754,0.242,0.157,1
"Fam167b",0.0140138216145772,0.383788367110196,0.159,0.093,1
"Mtg2",0.0140253633313485,0.561677787127381,0.162,0.096,1
"Tle1",0.0140253633313485,0.540612872216766,0.162,0.096,1
"Wdr37",0.0140297280850518,0.31015727239556,0.362,0.259,1
"Hspbp1",0.0140485650099656,0.261325928051749,0.504,0.36,1
"Atp6v1f",0.0140534629717557,0.350798423644405,0.351,0.247,1
"Nubp1",0.0140689891819337,0.455677842290768,0.292,0.198,1
"Zfpl1",0.0140764800350317,0.299756795384734,0.242,0.154,1
"Lyn",0.0140906303763382,0.297774381812257,0.674,0.547,1
"Cenpq",0.0141569700680178,0.361308728874728,0.134,0.073,1
"Smap2",0.0141936703024324,0.279408028773172,0.657,0.549,1
"Zfp629",0.0142187338799903,0.254954775208402,0.231,0.145,1
"Kat2b",0.0142221257599136,0.340611810920947,0.273,0.18,1
"Sgf29",0.0142490432883803,0.361445479431971,0.245,0.157,1
"St3gal5",0.0142772851436904,0.280217399202251,0.448,0.331,1
"H2-DMb2",0.0142826527131166,0.253772284473566,0.206,0.125,1
"Rasl12",0.0143342958259135,0.320515573181046,0.217,0.137,1
"Slc36a1",0.0143447752881081,0.471922234857995,0.156,0.09,1
"Cbr4",0.0143547884220459,0.470421248090436,0.117,0.061,1
"Kmt5b",0.0143971511330073,0.330817402218341,0.189,0.113,1
"Jpt1",0.0144982423673232,0.294515026243607,0.345,0.238,1
"Dmac1",0.0145414974514995,0.266736078630586,0.365,0.256,1
"Kctd1",0.0146129673578069,0.562172517818461,0.103,0.052,1
"Tor1aip2",0.0146802638532124,0.298071861595634,0.568,0.422,1
"Zfp692",0.0147108975783159,0.412160171503714,0.156,0.09,1
"Ston1",0.0147435192336444,0.468259888873477,0.128,0.07,1
"Tbpl1",0.0147554070289378,0.334323695008843,0.259,0.169,1
"Gnl3",0.0147660992865006,0.381454228646426,0.345,0.244,1
"Pyroxd1",0.0148212759363008,0.455463787036302,0.136,0.076,1
"Dmac2",0.0148289516517044,0.34255189064548,0.259,0.172,1
"Hey1",0.0148415107038247,0.262013028421593,0.345,0.244,1
"Sp100",0.0148712847827452,0.30672374602479,0.401,0.294,1
"Zfp467",0.0149170674799235,0.328010701270308,0.29,0.198,1
"Gpr141",0.0149398829373655,0.521526916136738,0.111,0.058,1
"Uprt",0.0149530832177796,0.278384841213749,0.162,0.093,1
"Kctd13",0.0150362887966099,0.487650996664105,0.1,0.049,1
"Tbce",0.0150942881309785,0.390060296874677,0.326,0.227,1
"S100b",0.0151059368870469,-0.508372740622542,0.437,0.465,1
"Nipsnap3b",0.0151833780018618,0.706454633403622,0.114,0.061,1
"Oxsm",0.01519198833001,0.376264243588124,0.237,0.154,1
"Fbxw9",0.0152513206169791,0.778774877693325,0.125,0.07,1
"Fbxl5",0.0152621952977613,0.282905656857367,0.446,0.331,1
"Rpa2",0.0152847148813829,0.270061554218458,0.387,0.27,1
"Zfp329",0.0153394008201151,0.442154788902869,0.117,0.061,1
"Pik3cb",0.0153422091354164,0.57091253316201,0.114,0.061,1
"Map11",0.0153952650831451,0.291496491219434,0.214,0.137,1
"Strip1",0.0154623270978849,0.387174741700156,0.15,0.087,1
"Mcm7",0.0154703252921179,0.70093688522169,0.114,0.061,1
"Pomt2",0.0154966519270422,0.751971440874941,0.106,0.055,1
"Pex13",0.0155266016697135,0.596906604037979,0.142,0.081,1
"Washc2",0.0155305022228036,0.287323588263101,0.287,0.192,1
"Dhrs4",0.0155391272504137,0.288490788197593,0.382,0.276,1
"Pxk",0.0155392025922752,0.3009374740393,0.44,0.317,1
"Dmap1",0.0155500153149117,0.393089180605867,0.192,0.119,1
"Miga1",0.0155627203372812,0.314191691576896,0.189,0.116,1
"Dtd2",0.0155912519071041,0.47026906837672,0.139,0.078,1
"Tufm",0.0156023784398762,0.340978231788024,0.348,0.25,1
"Dnajc11",0.0156098884532454,0.323493005452075,0.46,0.337,1
"Il2rg",0.0156206421743129,0.505524177506961,0.139,0.078,1
"Cenpk",0.0156280141106569,0.447840363243534,0.34,0.241,1
"Per3",0.0156339700267057,-0.651720985051803,0.373,0.413,1
"Cntnap1",0.0156590968115428,0.291305306513441,0.134,0.073,1
"Anxa5",0.015659399810526,0.26700288965261,0.552,0.424,1
"Plekhm2",0.0156750649409806,0.389700905680002,0.159,0.093,1
"Pde3a",0.0157254850162543,0.27345501589441,0.226,0.142,1
"Calhm2",0.0157825088880589,0.581449404607675,0.103,0.052,1
"Ccdc32",0.015826212462435,0.361477852199725,0.323,0.224,1
"Avpi1",0.0158299314254154,0.378729254305435,0.212,0.131,1
"Galk2",0.0158343899360241,0.770376851424857,0.106,0.055,1
"Pds5a",0.0159041686069638,0.255166531445617,0.315,0.212,1
"Cmip",0.0159335441906124,0.47641421937349,0.292,0.203,1
"Mosmo",0.0159465500429028,0.432619935493055,0.178,0.108,1
"Maml2",0.0159486360372491,0.478820725473077,0.178,0.11,1
"BC031181",0.0159693541488787,0.311980140691812,0.184,0.11,1
"Zfp91",0.0160290666504145,0.331574568101273,0.56,0.433,1
"Rap2a",0.0160294471190973,0.28930427229712,0.156,0.09,1
"Podxl",0.0160795124355452,0.342185571701943,0.148,0.084,1
"Ap1s1",0.0160903532379784,0.267433859010913,0.635,0.48,1
"Cul9",0.016108882882463,0.395261629322319,0.148,0.084,1
"Cfap20",0.0161496012498673,0.44062478828718,0.136,0.076,1
"Nfkb2",0.0161592566976883,0.329525267666501,0.267,0.177,1
"Eme2",0.0161693988615029,0.267781821113432,0.418,0.294,1
"Rhod",0.0162525681022319,0.644648908170082,0.134,0.076,1
"Polr1a",0.0162686231004238,0.404060407507459,0.24,0.157,1
"Sh3tc1",0.0162879094012368,0.429879537455699,0.131,0.073,1
"Mapkapk3",0.0163164323691132,0.359563932604125,0.262,0.174,1
"Cbl",0.0163443447957632,0.516690172810664,0.214,0.137,1
"Lrwd1",0.0163733781023346,0.320001530485451,0.373,0.262,1
"Oard1",0.0165034732714569,0.257718318437722,0.373,0.256,1
"Slc43a2",0.0165508422892995,0.377900277606189,0.195,0.122,1
"Gid8",0.016559076219496,0.296303623507973,0.535,0.401,1
"Zdhhc12",0.0165597418543792,0.523264434109849,0.123,0.067,1
"Psmb10",0.0165904806853995,0.284293800349078,0.423,0.294,1
"Rpp30",0.0166206955211089,0.713779315637406,0.148,0.087,1
"Vps37c",0.0167144774485551,0.262247230640121,0.418,0.294,1
"Slfn5",0.016745060469147,0.366207605992645,0.217,0.14,1
"Ctsc",0.0167543177330614,0.335074014186387,0.234,0.154,1
"Plaur",0.0168374789908737,0.266269698870315,0.407,0.294,1
"Col16a1",0.0168768567965095,-0.292585986470688,0.916,0.901,1
"Zfp800",0.0168892467139116,0.380682360322915,0.148,0.084,1
"Tmbim1",0.0169739717814635,0.256732825629236,0.331,0.23,1
"Ppp3cc",0.0169834671575614,0.469611945606395,0.111,0.058,1
"Synj1",0.0169938960468553,0.260332903154904,0.329,0.221,1
"Poglut1",0.0170253459563841,0.369136822932052,0.131,0.073,1
"Mak16",0.0170320773654503,0.261249540202681,0.276,0.183,1
"Noc4l",0.017045695605405,0.318533187753062,0.295,0.201,1
"Oas1a",0.0171460175660536,0.69518605587366,0.117,0.064,1
"Xpnpep3",0.0171622647391937,0.541190284488923,0.123,0.067,1
"Mblac1",0.0171894780514151,0.293349869192129,0.131,0.073,1
"Emg1",0.0172122372808989,0.295903074455333,0.638,0.523,1
"Rac3",0.0172565948241577,0.61177527589848,0.103,0.052,1
"Ccdc171",0.0172741850587704,0.47485024613035,0.162,0.096,1
"Rbm33",0.0172936327860491,0.251867756441826,0.418,0.291,1
"Gal",0.0172939043162631,1.64650160617395,0.114,0.064,1
"Tmem203",0.017324854375058,0.265355740525052,0.203,0.125,1
"Kifc2",0.0173615205663915,0.783721859158214,0.106,0.055,1
"Trim27",0.0173693846290251,0.769693074548518,0.162,0.099,1
"Sp2",0.0173811707882488,0.575950337655667,0.187,0.116,1
"Carmil2",0.0173822403939517,0.738789157811814,0.131,0.076,1
"Nt5e",0.0173839388471543,-0.865954495902069,0.245,0.297,1
"Nudt13",0.0174343082980837,0.510385543865802,0.125,0.07,1
"Wars",0.0174903909833847,0.305454806165154,0.279,0.183,1
"Ogfod3",0.0174935827286807,0.423740314934458,0.187,0.116,1
"Tcaim",0.0175312733634757,0.817783034318448,0.117,0.064,1
"Pxmp4",0.0175345277317862,0.255469552626873,0.228,0.148,1
"Pilra",0.0175538110145874,0.50424614076721,0.145,0.084,1
"Nudt8",0.0175907318298373,0.739702526642311,0.181,0.113,1
"Rpe",0.0176126128589262,0.330318279871207,0.245,0.16,1
"Tmem260",0.0176236593986781,0.296853451433272,0.153,0.087,1
"Pkd2",0.017646855937004,-0.58209644235998,0.543,0.535,1
"Zdhhc13",0.0176638786067601,0.334077814538597,0.198,0.122,1
"Myl12a",0.0176666140122483,-0.265815087381653,0.799,0.788,1
"Mul1",0.0176672574530607,0.271212740244957,0.329,0.233,1
"Lrch1",0.0177394197030708,0.260438568450992,0.251,0.163,1
"Rnf113a2",0.0178690975068432,0.575320535361388,0.134,0.076,1
"Sgcd",0.0178788140473819,0.252831260115077,0.212,0.134,1
"Epha2",0.0178902117433031,0.437644021264658,0.298,0.209,1
"Cdon",0.0179140094353302,-1.02451911706807,0.15,0.206,1
"Crk",0.0179180380831471,0.25168453196091,0.671,0.547,1
"N4bp2l1",0.0179661255794303,0.554010752969872,0.187,0.119,1
"Pcyt2",0.0179664815438097,0.258226482015179,0.351,0.241,1
"Abraxas2",0.0180561710771684,0.538965609799413,0.125,0.07,1
"Zfp740",0.0180600190842787,0.304468452653696,0.54,0.419,1
"Alg11",0.0181791013614818,0.824963188905046,0.15,0.09,1
"Taok3",0.0181964015057407,0.282467133439708,0.376,0.273,1
"Gmnn",0.0183053156739257,0.337112921127872,0.259,0.174,1
"Rab32",0.0183377061504409,0.391050671739682,0.153,0.09,1
"Prr12",0.0183393033153218,0.270660319908982,0.593,0.451,1
"Traf6",0.0183471091099841,0.280285148922284,0.281,0.192,1
"Tnfaip8l2",0.0183586932683563,0.403035032328843,0.22,0.142,1
"Vps33b",0.0184037293975233,0.439903477710285,0.15,0.087,1
"Mrm2",0.0184134302507506,0.511634095017019,0.156,0.093,1
"Ubfd1",0.0184692094114903,0.284940762634458,0.15,0.087,1
"Zfp213",0.0185639746521281,0.383698469680993,0.187,0.116,1
"Dph1",0.018697375481387,0.287704912100213,0.125,0.07,1
"Tepsin",0.0188371429936064,0.25895350552425,0.131,0.073,1
"Nfic",0.0189180423898321,-0.400997601760636,0.655,0.64,1
"Katnb1",0.018922960079425,0.308747383753908,0.265,0.177,1
"Gda",0.0189484930293392,0.282695716598823,0.596,0.48,1
"Glyr1",0.0189517547355668,0.315719321109344,0.234,0.151,1
"Ms4a3",0.0189842184296905,0.51874003641294,0.167,0.102,1
"Nipa2",0.0190029300641372,0.890059266930905,0.12,0.067,1
"Evl",0.0190488743796185,0.272846725752488,0.404,0.282,1
"Tmprss3",0.0190494287370072,0.434132878403565,0.123,0.067,1
"Cd248",0.0191005404679521,0.316644749462038,0.251,0.166,1
"Coa7",0.019190371466134,0.470663352186273,0.128,0.073,1
"Fdx2",0.0191986477444043,0.46774999206851,0.173,0.105,1
"Sort1",0.0192665869311591,0.268826103599518,0.223,0.145,1
"Gp9",0.0192916367388129,0.32545773930501,0.359,0.259,1
"Tmem62",0.0192940515491678,0.390615550785673,0.173,0.105,1
"Miga2",0.0193941383372837,0.259223895303014,0.515,0.401,1
"Mtmr10",0.0194077201254241,-1.1041894900378,0.131,0.186,1
"Tor1b",0.0194109683340816,0.311638470518252,0.295,0.203,1
"Fads2",0.0194703554327289,0.311685456697516,0.418,0.299,1
"Ncoa4",0.0194729095495446,0.305270699694472,0.557,0.433,1
"Lrrc32",0.0195976675750467,0.28776421876229,0.187,0.116,1
"Gstt1",0.0196537007935563,0.580346962539815,0.123,0.067,1
"Mterf4",0.0196617053309285,0.287304063088267,0.265,0.177,1
"Rasip1",0.0196665011520949,0.298848420766728,0.462,0.352,1
"Trappc11",0.0197070345257314,0.260706535907511,0.465,0.331,1
"Bcl11a",0.0198200470379775,0.318388560305952,0.201,0.128,1
"Rmdn3",0.0198287664717627,0.26016711060486,0.379,0.273,1
"Lig4",0.0198318728242549,0.442887393398878,0.106,0.055,1
"Whrn",0.0198416030926752,0.384936231810359,0.145,0.084,1
"Mamld1",0.019848442790659,0.448576065012658,0.125,0.07,1
"Yipf5",0.0198795673065866,0.278928138626127,0.187,0.116,1
"Zfand6",0.0198908136663762,0.362879598490794,0.206,0.131,1
"Kbtbd7",0.019974315546095,0.376015820398436,0.187,0.116,1
"Hbp1",0.0200982138723111,0.3274443416815,0.677,0.552,1
"Iqgap3",0.0201003911429449,0.2551942173391,0.29,0.192,1
"Slc38a6",0.0201334677923768,0.255721453927039,0.206,0.131,1
"Zfp428",0.0201444945301537,0.339402912271644,0.142,0.081,1
"Cep104",0.020171252438732,0.259131408600456,0.159,0.093,1
"Slc25a38",0.0201879201005595,0.39255582417252,0.287,0.201,1
"Msi2",0.0202142781413104,-0.653084067985779,0.418,0.436,1
"Tubgcp6",0.0202326360985039,0.427851366870676,0.24,0.16,1
"Luc7l",0.020233500944018,0.279298099281335,0.432,0.32,1
"Kyat3",0.0202677853128221,0.271774864471821,0.128,0.07,1
"Ttc33",0.0203102172036151,0.302327617317283,0.515,0.404,1
"Rchy1",0.020319040016326,0.391611079194736,0.164,0.099,1
"Rars",0.0203953432936226,0.3684867251082,0.245,0.163,1
"Lrrc75a",0.0204653246061176,0.253710958731731,0.167,0.102,1
"Kansl3",0.0204705862235233,0.25872717713296,0.398,0.288,1
"Arcn1",0.0204849278453877,0.376295232531526,0.348,0.244,1
"Dcaf5",0.0205067499425087,0.652506400880965,0.128,0.073,1
"Tspan7",0.0205895582582077,0.391563104611525,0.348,0.253,1
"Sfn",0.0206097859227932,0.543379957150266,0.109,0.058,1
"Cpsf4",0.0206287104162812,0.328779975879872,0.429,0.32,1
"Itch",0.0206778625228895,0.282738790707135,0.284,0.192,1
"Vegfc",0.0206869859597143,0.471276866074883,0.178,0.11,1
"Dock10",0.0206909243562372,0.573955679238956,0.117,0.064,1
"Tnfrsf19",0.0207161566903511,0.269547729331682,0.471,0.36,1
"Tbc1d14",0.0207258177550295,0.282398913867831,0.376,0.265,1
"Cpz",0.0207728236448645,0.449957946777252,0.117,0.064,1
"Tmem147",0.0207861883088734,0.290624494891611,0.323,0.227,1
"Dnase2a",0.0207957620306545,0.285967813072958,0.256,0.174,1
"Nek6",0.0208073801385218,0.49333193812136,0.106,0.055,1
"Pdia2",0.020814649679665,0.419534245011827,0.262,0.177,1
"Ikzf3",0.0208200880432411,0.268166134282935,0.273,0.186,1
"Rnf25",0.0208362097291818,0.324550670607701,0.164,0.099,1
"Cplx2",0.0209393401087053,0.406479007928666,0.284,0.201,1
"Setbp1",0.0210067961911375,-0.882582882435014,0.304,0.343,1
"Nfkbie",0.0210136245200316,0.418531500862373,0.212,0.14,1
"Reps1",0.0210318423431231,0.465529734189907,0.22,0.148,1
"Abca3",0.0210908595699548,0.346287999890122,0.231,0.151,1
"Trappc2l",0.0212004399995776,0.287635751658274,0.195,0.122,1
"Grk3",0.0212026099136023,0.746814609401138,0.12,0.067,1
"Nkap",0.0212979200145109,0.282015000212364,0.267,0.18,1
"Tbl3",0.0213686419739181,0.270255258140851,0.212,0.134,1
"Slc25a24",0.0213795317521851,0.330831735562245,0.234,0.151,1
"Mef2a",0.0213937570641796,0.250171831410513,0.504,0.378,1
"Unc5b",0.02146459749137,0.251081464462367,0.574,0.433,1
"Zfp160",0.0215144149786472,0.470683643404514,0.109,0.058,1
"Sqor",0.0215478154873361,0.347662084082597,0.212,0.137,1
"Stat3",0.0215538784742681,0.294972467285206,0.337,0.238,1
"Vill",0.0215930706572666,-0.724545697453272,0.209,0.265,1
"Thbs3",0.0217108008601584,-0.48492934185601,0.571,0.578,1
"Rnf125",0.0217690023366175,0.419531383681079,0.1,0.052,1
"Nfam1",0.0217833575904213,0.35374418860123,0.337,0.235,1
"Cgrrf1",0.0218616870064982,0.472348588637529,0.17,0.105,1
"Cldnd1",0.0218686792811287,0.313402017938841,0.164,0.099,1
"Pikfyve",0.0219600451593415,0.598026310235067,0.125,0.07,1
"Telo2",0.0219820046930883,0.409975467999866,0.162,0.099,1
"Terf1",0.0220403038647798,0.576048219375819,0.12,0.067,1
"Supt7l",0.0220745812376939,0.384457842617517,0.242,0.16,1
"Itgal",0.0220931525552038,0.273828173091454,0.39,0.279,1
"Scpep1",0.0220947812626942,0.39237400812172,0.17,0.105,1
"Reep1",0.0221318325854458,0.835377160240868,0.234,0.16,1
"Tmtc3",0.0221684094235626,0.418960335368753,0.12,0.067,1
"Jmjd1c",0.0222605488221805,0.567634908295097,0.131,0.076,1
"Fbxw2",0.0222777404615118,0.811406150723273,0.103,0.055,1
"Slc16a3",0.0222982974026873,0.459870712965873,0.164,0.102,1
"Pax1",0.0223028439567632,-1.05386558817331,0.153,0.203,1
"Ddx27",0.0223113171148021,0.253101281913414,0.482,0.369,1
"Mtx2",0.0224338631254473,0.387953592601907,0.139,0.081,1
"Cdipt",0.0224537810735233,0.307025110546799,0.496,0.378,1
"Ip6k2",0.0225656702681321,0.365894991480486,0.128,0.073,1
"Shisa2",0.0226503215638142,-1.09961720726615,0.07,0.116,1
"Eif1a",0.0227046263690547,-0.426854089469148,0.418,0.453,1
"Svep1",0.0227357362630476,0.263455962949468,0.301,0.206,1
"Dpp9",0.0227497708379191,0.25634545857722,0.309,0.215,1
"4932438A13Rik",0.0228615464528021,0.264828868470705,0.34,0.238,1
"Ccdc163",0.0228796082878095,0.400640379043957,0.159,0.096,1
"Arap1",0.0228846903554082,0.27447453580641,0.27,0.18,1
"Pdzk1ip1",0.0229324544294654,-0.274317711177177,0.535,0.555,1
"Smoc2",0.0230557903682986,-0.296042265804526,0.649,0.674,1
"Rundc1",0.02309865243126,0.265232656666269,0.284,0.195,1
"Ints8",0.0231999753219868,0.386954257219391,0.265,0.183,1
"Rnf19a",0.0232221949961542,0.310928960958953,0.162,0.099,1
"Zfp9",0.02325107994119,0.293488426406763,0.214,0.14,1
"Nfasc",0.0233742903446517,-0.870831934881581,0.12,0.174,1
"Usp20",0.02337974640135,0.793307334955297,0.114,0.064,1
"Spib",0.0235148225136651,0.290325341324432,0.721,0.576,1
"Map1a",0.0235263569044601,0.54012418370133,0.292,0.206,1
"Adam11",0.0235756647811391,0.580158075595293,0.12,0.067,1
"Dhx33",0.0236682075556749,0.482802171772005,0.145,0.087,1
"Nes",0.0236825483001851,-1.0923865750598,0.139,0.189,1
"Foxc1",0.0236846975746353,-0.477858985033764,0.482,0.506,1
"Rhof",0.0237129168928539,0.375670022600985,0.109,0.058,1
"Atpaf1",0.0237366468128181,0.256018370588364,0.309,0.212,1
"Stx7",0.0237622806579337,0.281958445546564,0.462,0.34,1
"Slc4a7",0.0237768039118904,0.279655377483681,0.117,0.064,1
"Nudt12",0.0238692245809223,0.306012373735437,0.117,0.064,1
"Usp33",0.0239164520127001,0.289006026178391,0.418,0.302,1
"Gfra2",0.0239532634201064,0.375806167355325,0.245,0.163,1
"Ulk3",0.0239808435290487,-0.603903479394365,0.237,0.294,1
